"ddg.type","ddg.num","ddg.name","ddg.value","ddg.val.type","ddg.scope","ddg.from.env","ddg.time","ddg.hash","ddg.loc"
"File",13,"package.rds","data/13-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-24T17.45.42-03","6883f3c06cabbc80285bb59ef7b9d87c","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/colorspace/Meta/package.rds"
"File",14,"package.rds","data/14-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-24T17.45.07-03","cd97d6c34f77b2141418933d4a4fd48b","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/vctrs/Meta/package.rds"
"File",15,"package.rds","data/15-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.04.59-03","6a291736b7eb64211339df8043c220df","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/generics/Meta/package.rds"
"File",16,"package.rds","data/16-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","068d83b2e2f31447adc1e6b612ba38e9","/usr/lib/R/library/grDevices/Meta/package.rds"
"File",17,"package.rds","data/17-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.04.08-03","48541390696422a5c551591be2a5762d","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/rlang/Meta/package.rds"
"File",18,"package.rds","data/18-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-24T17.46.21-03","bc4ed03fe691f3b47b5b57747b3b8fce","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/pillar/Meta/package.rds"
"File",19,"package.rds","data/19-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.15.06-03","9e1a45981ebb836da84eaf5468580ba8","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/modleR/Meta/package.rds"
"File",20,"package.rds","data/20-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-01T15.57.49-03","3ab01d258c090c0c24048520b1f7d116","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/glue/Meta/package.rds"
"File",21,"package.rds","data/21-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-01T16.03.01-03","1c95de0cd9e514f1c8562eff3f2cbd0a","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/withr/Meta/package.rds"
"File",22,"package.rds","data/22-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.04.25-03","f2fde04f9e9ad3d8ed808ada20a1edc0","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/sp/Meta/package.rds"
"File",23,"package.rds","data/23-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.13.11-03","fe11ae7ff16bc3d343630ac4f462d874","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/sessioninfo/Meta/package.rds"
"File",24,"package.rds","data/24-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.07.54-03","87cfe7bb5144664b589f266301d8acdb","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/lifecycle/Meta/package.rds"
"File",25,"package.rds","data/25-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.07.52-03","a32ac81e7244becc509493f7fe0c3364","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/stringr/Meta/package.rds"
"File",26,"package.rds","data/26-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-01T16.01.07-03","b3604dac30baf4b4b8c27b5698ec7e57","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/rgeos/Meta/package.rds"
"File",27,"package.rds","data/27-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T19.58.47-03","439573aa78033a0e39f72e873ebd771c","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/gtable/Meta/package.rds"
"File",28,"package.rds","data/28-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.07.57-03","124155dcb14b1b84d49589949a5ee9a9","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/munsell/Meta/package.rds"
"File",29,"package.rds","data/29-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-11T13.56.00-03","f3b936c5aa3c5d71d3dad634ea524d99","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/rdflib/Meta/package.rds"
"File",30,"package.rds","data/30-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-05T15.08.17-03","275f53b32daf0a373fa6bf45707af379","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/raster/Meta/package.rds"
"File",31,"package.rds","data/31-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-05-16T12.30.19-03","e42e20d0c9c7aaa8c35d58fa015cde01","/usr/lib/R/library/codetools/Meta/package.rds"
"File",32,"package.rds","data/32-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.14.43-03","dcc70f5567a2f247684c1e0f3dc077c8","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/maxnet/Meta/package.rds"
"File",33,"package.rds","data/33-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-01T16.04.22-03","b966ec36fa3717261fdef1e023a0377e","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/knitr/Meta/package.rds"
"File",34,"package.rds","data/34-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.05.16-03","876c6311b51a4c883813d4be2036df21","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/gbRd/Meta/package.rds"
"File",35,"package.rds","data/35-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.02.19-03","9f5130bbf471524c669807d0681602eb","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/curl/Meta/package.rds"
"File",36,"package.rds","data/36-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T19.59.36-03","6e2ac1824f3293e763adebe7cdb8198d","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/fansi/Meta/package.rds"
"File",37,"package.rds","data/37-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.20.52-03","ed9fa2990a4ae4c524efd1f9a6ce1ab5","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/provParseR/Meta/package.rds"
"File",38,"package.rds","data/38-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","4b26da284776b0cd1aa6f7ff8b520ad5","/usr/lib/R/library/methods/Meta/package.rds"
"File",39,"package.rds","data/39-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.52.28-03","a4c4e97dd429d1b394301305adf517c0","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/Rcpp/Meta/package.rds"
"File",40,"package.rds","data/40-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-11T13.53.32-03","cd32e57a297d4122cb3c09f2c52af20f","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/readr/Meta/package.rds"
"File",41,"package.rds","data/41-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.13.07-03","69fa9344ae2c2507967136f6df3e4cf1","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/scales/Meta/package.rds"
"File",42,"package.rds","data/42-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-11T13.55.50-03","48eac5362c075fc859d730bc6d5f40c0","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/redland/Meta/package.rds"
"File",43,"package.rds","data/43-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-01T15.57.53-03","7f605dabb3675676eb30b5c0b485be6e","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/jsonlite/Meta/package.rds"
"File",44,"package.rds","data/44-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-07T17.00.20-03","1a80b4b6389bc3a4a3367b75af621da5","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/rjson/Meta/package.rds"
"File",45,"package.rds","data/45-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.19.16-03","1487fa93359739323344d6ebb3b5d9c2","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/ggplot2/Meta/package.rds"
"File",46,"package.rds","data/46-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-09T16.47.20-03","a5968a0cb0976ac859f2a2876b2cd2a2","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/hms/Meta/package.rds"
"File",47,"package.rds","data/47-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","bf32ef2cb6e239d9295b8940e7b84e9b","/usr/lib/R/library/stats/Meta/package.rds"
"File",48,"package.rds","data/48-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","03d96be6ef83769210d80e27be516a2d","/usr/lib/R/library/datasets/Meta/package.rds"
"File",49,"package.rds","data/49-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","64e8172aadb96a930693f3e4efe9db47","/usr/lib/R/library/graphics/Meta/package.rds"
"File",50,"package.rds","data/50-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.14.16-03","7a9c177825365befd3043560176eceeb","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/kuenm/Meta/package.rds"
"File",51,"package.rds","data/51-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-01T16.01.34-03","11a8b1916712d81cc5c29e045f8e9e68","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/stringi/Meta/package.rds"
"File",52,"package.rds","data/52-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-11T13.55.45-03","d336655e6388ed77cba73a4c55c05ea6","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/jsonld/Meta/package.rds"
"File",53,"package.rds","data/53-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-08-24T13.59.35-03","4f11a94d989eb9db8f52c766701137d6","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/dplyr/Meta/package.rds"
"File",54,"package.rds","data/54-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.12.53-03","bff8bedc089983afb942ee8049cd08b1","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/dismo/Meta/package.rds"
"File",55,"package.rds","data/55-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.05.52-03","4c758987849895182617bde10911c8e8","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/rbibutils/Meta/package.rds"
"File",56,"package.rds","data/56-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","9689523e39f8b13e6762b48e3c1f8eae","/usr/lib/R/library/grid/Meta/package.rds"
"File",57,"package.rds","data/57-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.12.06-03","9af692352b7d07b0bfb0758c21921a30","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/Rdpack/Meta/package.rds"
"File",58,"package.rds","data/58-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-24T17.45.34-03","5a56668306a4ac4b4a3ad3f3c9703ece","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/cli/Meta/package.rds"
"File",59,"package.rds","data/59-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","52637d1cdf05878923dbf5bfa19f4670","/usr/lib/R/library/tools/Meta/package.rds"
"File",60,"package.rds","data/60-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-24T17.45.32-03","36010952303b91fc9eba368839ea85dc","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/magrittr/Meta/package.rds"
"File",61,"package.rds","data/61-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.06.16-03","246c2b6dbb6e573ec2223dee88dc3ec7","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/tibble/Meta/package.rds"
"File",62,"package.rds","data/62-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T19.59.34-03","38f948fdefacccff8358b6b9d05a5df0","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/crayon/Meta/package.rds"
"File",63,"package.rds","data/63-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-01T16.12.06-03","440e703ad10b55ca5e2028dc071857c3","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/tidyr/Meta/package.rds"
"File",64,"package.rds","data/64-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T19.59.43-03","8e20a6c37253adda62c6305211f066f7","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/pkgconfig/Meta/package.rds"
"File",65,"package.rds","data/65-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.08.05-03","59c341cf9ec13cd9df3565cc6fe61fe9","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/ellipsis/Meta/package.rds"
"File",66,"package.rds","data/66-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.05.04-03","47c75ecb252860cfbbc5ee77e61d44fc","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/xml2/Meta/package.rds"
"File",67,"package.rds","data/67-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","64d890307d0e32d52b352b1354858c4d","/usr/lib/R/library/utils/Meta/package.rds"
"File",68,"package.rds","data/68-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T19.59.45-03","02acc4ff9c5f82d6fe497a1da7cb1682","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/assertthat/Meta/package.rds"
"File",69,"package.rds","data/69-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.17.46-03","c6109ad5a58a27af7172d539e0380eab","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/roxygen2/Meta/package.rds"
"File",70,"package.rds","data/70-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-24T17.45.38-03","183212b91060b6e77c5103094062bdef","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/rstudioapi/Meta/package.rds"
"File",71,"package.rds","data/71-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.04.58-03","68838a61fafc8b6be5dd94266913f5c2","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/R6/Meta/package.rds"
"File",72,"package.rds","data/72-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","9b67d569a63bf8327cca1ad9884b09d5","/usr/lib/R/library/compiler/Meta/package.rds"
"File",73,"package.rds","data/73-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-04-03T14.43.20-03","f289ab9349ec62e2f280d1d87a8e7615","/usr/lib/R/library/lattice/Meta/package.rds"
"File",74,"package.rds","data/74-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.11.43-03","095345a9aa2dda0fa12e8d77034740ae","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/rgdal/Meta/package.rds"
"Data",75,"sdmdata_1sp","Row 343    5  1 -40.615 -19.921 16.90747 -9.090183 6.988113 15.22957 -2.787085","{""container"":""data_frame"", ""dimension"":[604,9], ""type"":[""integer"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric""]}","R_GlobalEnv",FALSE,"","",""
"File",76,"sessionInfo.txt","data/76-sessionInfo.txt","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.44.59-03","809f6b015c7b7651849c3dcc1748633e","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/data_setup/sessionInfo.txt"
"File",77,"metadata.csv","data/77-metadata.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.45.12-03","9388890e1645f8d6f483c41fe1e56d71","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/data_setup/metadata.csv"
"File",78,"sdmdata.csv","data/78-sdmdata.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.45.12-03","5906e4064b5a07895b6553923d7c2de1","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/data_setup/sdmdata.csv"
"File",79,"package.rds","data/79-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","9ca941aca11675d29735facbdf02e964","/usr/lib/R/library/splines/Meta/package.rds"
"File",80,"package.rds","data/80-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.06.14-03","064d19347ee974909f5ef3df54a8c590","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/foreach/Meta/package.rds"
"File",81,"package.rds","data/81-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.16.08-03","ad43e73fd852cdf5defb224c309528ec","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/prodlim/Meta/package.rds"
"File",82,"package.rds","data/82-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-06-23T09.11.46-03","4611918f2d5655dfd1d67f2afc4050ec","/usr/lib/R/library/stats4/Meta/package.rds"
"File",83,"package.rds","data/83-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.16.36-03","7fb5a231ad635d74b1f8b4605e23765f","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/ipred/Meta/package.rds"
"File",84,"package.rds","data/84-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.04.42-03","8f1b0a46dab8f66476feb3772dd25b4b","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/digest/Meta/package.rds"
"File",85,"package.rds","data/85-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.15.02-03","04117ad74661a139ab0113d9a492502c","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/pROC/Meta/package.rds"
"File",86,"package.rds","data/86-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.11.21-03","bb2e2c60c8ef4f97fcf74fc29964ac11","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/recipes/Meta/package.rds"
"File",87,"package.rds","data/87-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-04-03T14.43.25-03","7d3773862b0710d98ca67b65b0c074e7","/usr/lib/R/library/Matrix/Meta/package.rds"
"File",88,"package.rds","data/88-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.00.20-03","cd6729eadf458080962e183056687560","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/plyr/Meta/package.rds"
"File",89,"package.rds","data/89-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.01.50-03","9012a2b34f670e5c727996416c5669df","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/timeDate/Meta/package.rds"
"File",90,"package.rds","data/90-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.19.35-03","6c7fc35a7514a30059e12bb15f3e0925","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/caret/Meta/package.rds"
"File",91,"package.rds","data/91-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.01.47-03","48e1b2d0767aedabe83f1661e5625a2b","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/gower/Meta/package.rds"
"File",92,"package.rds","data/92-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-01T16.04.34-03","4c836e224825a64e3e1ef15b7082b686","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/lava/Meta/package.rds"
"File",93,"package.rds","data/93-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-04-28T14.37.45-03","d13db27a36ec5be67f124575daddb74b","/usr/lib/R/library/nnet/Meta/package.rds"
"File",94,"package.rds","data/94-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-01T16.02.31-03","f5307eb367a5abd7e7b11cfd11b893db","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/survival/Meta/package.rds"
"File",95,"package.rds","data/95-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-08-25T12.49.57-03","c503e501621071e2037bae1ec5a14487","/usr/lib/R/library/nlme/Meta/package.rds"
"File",96,"package.rds","data/96-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-09-12T10.23.38-03","fbce61bdf03caca9d719ed3690a1aa0e","/usr/lib/R/library/MASS/Meta/package.rds"
"File",97,"package.rds","data/97-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-04-28T14.37.37-03","f5643c2f4bdf04a83c3a6d738c29d440","/usr/lib/R/library/class/Meta/package.rds"
"File",98,"package.rds","data/98-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.05.03-03","d9c14d450117039e9dadf6c630f508b8","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/data.table/Meta/package.rds"
