"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.8536858,0.8536858,-1.55447068,0.19363301,-0.0600058,-0.95453159,"Abarema_langsdorffii","brt",1,5,21,100,0.603086735620418,2.47819601206829e-13,0.918095238095238,NA,1.83619047619048,1.50905262464025,0,0.739523809523809,0.700022537750732,"spec_sens",0.173553719008264,0.708333333333333,0.958762886597938,0.80952380952381,0.93,0.07,0.19047619047619,0.909090909090909,0.700022537750732,0.755555555555556,0.607142857142857
