"cv_0","pa","lon","lat","layer.1","layer.2","layer.3","layer.4","layer.5"
5,1,-49.23,-26.37,15.1593770003968,-7.25106616154881,7.36334229027283,16.6147699839012,-3.82811351416443
1,1,-49.05,-26.73,15.6751215603158,-7.2030898929306,7.29045941758297,16.8604776184971,-3.89170318584903
2,1,-48.871,-26.82,15.5376640550645,-7.05566152506704,7.45631337279631,16.5511820936672,-3.69616711804347
2,1,-49.77,-26.91,14.3072725095092,-7.17831938278182,7.43389914181811,16.6785630113508,-4.10969990449391
5,1,-49.14,-27,14.502015089053,-6.49859154011008,7.44396934930153,16.0296934098661,-3.70945727039095
5,1,-48.78,-27.09,15.182071938865,-6.9148359320561,7.52052173868373,16.4109367694181,-3.70027277536667
1,1,-49.41,-27.09,15.0855383262977,-7.13587234194165,7.27176698036004,16.8702979352266,-4.07755906332845
2,1,-50.038,-27.092,13.6756156620958,-6.9314616232136,7.54719860310819,16.4803707046336,-4.16129198250838
4,1,-48.78,-27.18,15.583143174615,-7.0480950788569,7.28026498599106,16.6292881980253,-3.75361509645954
4,1,-49.77,-27.27,14.5115950345325,-7.19943738930758,7.35186334098382,16.7832641062284,-4.15126812637166
4,1,-49.05,-27.358,13.9217546512509,-6.0464220283874,7.45382298263018,15.3086408348296,-3.52002155214489
5,1,-48.78,-27.36,15.2136392578227,-6.68280370275843,7.14278343830986,15.9808155896911,-3.56486939856863
4,1,-48.78,-27.54,15.3697910268879,-6.76462656864202,6.95745268132648,15.8492685265746,-3.55420265208492
1,1,-48.87,-27.63,14.0305911825744,-6.00017673251258,7.40494516054058,15.0952772647113,-3.42766609780262
2,1,-48.693,-27.718,14.4175454100249,-6.06807087271038,7.05273101452346,15.0023076385387,-3.36610702321724
4,1,-48.78,-27.99,14.5119862945775,-6.18842763112025,6.87021409778877,15.1603196328298,-3.45328782415325
2,1,-48.96,-27.994,13.4300115532565,-5.53680511778381,7.28287562596096,14.5094052097678,-3.24248295934015
3,1,-48.959,-28.263,15.0672948917532,-6.79687977972258,6.49928495250723,16.1735542392945,-3.79268599544312
5,1,-49.232,-28.353,14.7980360830744,-7.59046898542962,7.56884632420108,16.8398096861895,-3.96249167966615
1,1,-49.497,-28.529,14.659551295566,-7.78118863947152,7.59444684010858,16.9944080473563,-4.0569771902441
5,1,-49.59,-28.62,13.699240019736,-6.55999549296686,7.38954567935566,15.8515810493755,-3.74265389707648
5,1,-49.86,-28.8,12.7910750467794,-5.14106044668364,7.1268598655798,14.732228516229,-3.44411516559224
5,1,-49.983,-29.365,14.3451698978149,-5.74397241143915,5.46674402225506,15.4996171518291,-4.29492226334625
2,1,-42.004,-21.978,16.8140510269928,-9.99961740180304,7.9766928929839,16.1061653764161,-3.1163896785559
5,1,-43.893,-22.001,15.5431703181857,-9.30655478901886,9.149981924371,14.5601376226065,-2.06159249337819
3,1,-42.531,-22.305,14.288180514094,-8.13259310409793,8.57510576294061,13.4800960811952,-2.25538765305795
1,1,-43.413,-22.551,17.12451706493,-8.44914301545575,8.62281009289644,15.9762544852269,-2.58586303453716
5,1,-43.301,-22.952,17.9764614542014,-8.86434833704257,6.06996848211806,16.9417554538506,-3.08364655716521
2,1,-46.479,-23.396,14.4380471541928,-8.07831014454579,8.1467769285602,13.9702343791257,-2.0748044257689
3,1,-46.768,-23.468,14.5619010181276,-8.18032497201274,8.09579773469358,14.1012927000943,-2.16063443173512
4,1,-46.729,-23.566,14.8271900693544,-7.95506461025874,7.96863930569624,14.2611667667078,-2.17154675320368
5,1,-45.753,-23.624,13.5148879703274,-5.46254679954187,9.28251239872205,13.162108607693,-1.9163942451018
3,1,-46.888,-23.641,14.4033570602392,-7.6043563826815,8.31723081111655,14.04285356718,-2.15997609278435
4,1,-46.625,-23.656,14.706965205376,-8.06907001228113,7.76267172812152,14.1676716713579,-2.15305819572765
5,1,-46.491,-23.767,14.8527918766506,-5.08580087024324,9.61829140986724,14.0061138859223,-1.93435077618911
1,1,-46.971,-23.772,14.166261025265,-6.58333358916465,8.75145619100592,13.7621129412717,-2.06053104264221
3,1,-48.683,-24.533,14.8989764781153,-8.18656462735356,7.65298004606727,16.7074859774177,-3.75424083214077
5,1,-50.13,-27,13.6756156620958,-6.9314616232136,7.54719860310819,16.4803707046336,-4.16129198250838
2,1,-49.14,-27.27,14.7615774178425,-6.64087073043101,7.39029821232601,16.2101203968478,-3.7872795300454
5,1,-49.41,-27.27,13.8273720134897,-6.38964489413732,7.44608226471153,15.7454501652545,-3.75479198309443
4,1,-49.41,-27.36,13.5862558876252,-6.24463551079136,7.47455594879821,15.5178554490058,-3.68961967515823
2,1,-49.05,-27.54,13.6112163848006,-5.82852769615018,7.45477085606647,14.9427404733043,-3.4030070316547
5,1,-49.23,-27.9,12.8118697448152,-5.37903491053258,7.44056383465453,14.4293463750472,-3.27100706966993
3,1,-48.87,-28.08,14.3807552507223,-6.306549851736,6.96187678914409,15.4298181404414,-3.56748809058645
3,1,-49.499,-28.26,14.2930502118891,-7.09449575009419,7.56771680568361,16.2937403031697,-3.85120946370517
4,1,-42.928,-22.044,15.9995003936591,-9.34869996389147,9.20158413992433,15.1341677080675,-2.5576117041812
5,1,-44.623,-22.428,13.95828620185,-8.1643326137342,10.3513237025587,13.6015798497942,-1.73727059112821
1,1,-43.158,-22.535,17.1757606619494,-8.67759139743996,8.04104020185164,16.1677193378291,-2.79009685978176
4,1,-45.358,-22.544,12.8673254965887,-7.10098600585233,10.8431124094939,12.4452978850434,-1.43030363419426
1,1,-45.322,-23.327,13.6512045809212,-7.54556383618654,9.09005088607398,13.4237470552485,-1.84530987777089
5,1,-46.611,-23.41,14.5364864553041,-8.06129002089321,8.17854922094435,13.9652841464888,-2.07437688488654
1,1,-43.885,-21.708,14.9959025355019,-8.65132644483265,9.29288779061977,13.5628127835357,-1.7519049446872
1,1,-42.569,-22.441,14.941569247691,-8.11144211808318,8.26786984290979,13.9161962202066,-2.2254782098027
4,1,-43.362,-22.124,16.4782642254844,-9.93307120079889,8.76518166004053,15.7699890835084,-2.73146062879528
2,1,-43.318,-21.748,16.2342834574256,-9.41137464371599,9.15492237663515,14.801455474426,-2.30112058170842
2,1,-44.59,-22.034,13.0640974298095,-7.82449637116095,10.6829470233712,12.5338179487934,-1.41423817568166
3,1,-44.772,-22.127,12.9095442810481,-7.72835280766551,10.9033506141098,12.4885158994097,-1.36929956461844
3,1,-50.606,-21.133,17.0904294081066,-10.8696961046092,8.46109039458135,17.1923146855836,-2.90097965366979
1,1,-51.826,-23.279,15.0517101476764,-8.57413548121469,7.93448643777508,16.1623375836556,-3.14019829742136
3,1,-53.368,-23.691,15.9830741977318,-8.82491621853661,7.84491995902091,18.1378941279513,-4.31374662911552
4,1,-47.11,-22.822,15.3479691989667,-9.35973752080573,8.54243686695417,15.1749059208623,-2.41272111235219
4,1,-46.704,-22.935,14.3788074918486,-8.42881005131264,8.63510586971637,14.1579292143612,-2.11436429452724
1,1,-51.254,-23.45,16.0686171321964,-8.7854434358003,8.15886431880023,16.7175154736441,-3.40277582365406
1,0,-50.9166666666667,-25.5833333333333,12.9321268967672,-6.5122832691483,7.77941555533484,15.328809746282,-3.76313551416792
2,0,-43.5833333333333,-9.58333333333333,20.085508739554,-13.8210866607609,6.60182923668546,17.3465207083542,-2.98611896997267
3,0,-47.0833333333333,-19.25,17.03051986719,-9.822770715499,9.3553415070725,14.5739608387955,-1.76048758781605
1,0,-41.4166666666667,-9.58333333333333,20.1259411508818,-14.1008433046288,6.03792249452537,17.6940285628509,-2.7308084195728
4,0,-52.9166666666667,-20.4166666666667,19.0962579600775,-10.7330210956537,8.06508927789738,17.483742580215,-2.71631850363334
4,0,-50.5833333333333,-16.75,19.4396315059073,-11.4181168568105,7.90628707975175,15.0471299430593,-3.54522922403497
5,0,-52.9166666666667,-30.75,13.9094664566154,-6.37579561363177,6.43219630086385,16.0703131832482,-6.06904356263349
5,0,-46.4166666666667,-16.0833333333333,17.7214781283405,-11.3048998142988,8.68919022797251,14.9535187756557,-2.64302514096175
3,0,-39.5833333333333,-12.75,17.9264279891118,-9.67014743179798,3.4773463146991,15.7441258689217,-2.53068299309248
3,0,-49.75,-25.25,13.7953240752539,-6.88076844437392,8.13308058202738,15.489611857872,-3.27171108550323
4,0,-51.9166666666667,-18.9166666666667,19.1002114276577,-10.4933808339225,8.96444387454153,16.5637061866224,-2.11583462178157
1,0,-49.5833333333333,-17.75,18.7866152698902,-11.5709006878874,8.36582634171416,15.9854630124491,-3.12753360499786
4,0,-45.4166666666667,-17.9166666666667,17.4497499617206,-11.087199782547,9.29555716741602,15.3469557562307,-2.20724369513691
2,0,-38.4166666666667,-10.5833333333333,17.9742716188224,-10.2800406538121,4.90254309589947,16.4299588377513,-3.53946436365829
5,0,-39.5833333333333,-10.5833333333333,18.4019761714747,-11.7257739987116,5.04381790548865,17.7348872925896,-3.31387762624918
4,0,-51.75,-22.75,16.6599620072669,-9.78967819282565,7.7999274459626,17.6211920568832,-3.52706388287041
5,0,-40.25,-13.4166666666667,16.0477010734503,-8.90056086037215,4.34862750844484,14.1460540740278,-1.97357665701808
5,0,-40.25,-11.25,18.6902002950231,-11.0552726211667,5.21397325107305,17.3503033091711,-2.86750413780984
1,0,-50.9166666666667,-21.5833333333333,16.6436111820251,-10.6470584842143,8.3098763018647,17.110300935618,-3.02025752146764
5,0,-46.25,-14.75,18.9099099791763,-11.6213504196925,7.82757723762788,15.5183052267818,-2.57186915794991
3,0,-39.25,-10.0833333333333,17.9801269502904,-11.6146294754853,5.06254904971333,17.211381531926,-3.00239226029306
3,0,-52.75,-31.4166666666667,12.9193850142616,-6.39183294376249,6.73639163030885,15.4710828822263,-5.99210509238031
5,0,-44.5833333333333,-21.75,14.7665450888602,-9.18920074012068,10.0231480780498,14.0045375793953,-1.94405494379084
1,0,-44.9166666666667,-18.75,17.652586366384,-11.7275757194823,8.97826096407813,16.0264966857111,-2.66568509625898
1,0,-43.75,-17.5833333333333,16.2671029362672,-10.4842925974404,8.70688228636565,14.1378848261731,-2.29682822075773
4,0,-49.4166666666667,-25.75,12.8263511848348,-6.96412074743425,7.27555822320114,14.9239314001345,-3.43017371040072
4,0,-39.25,-11.75,18.2395624763537,-10.6002790841185,4.10975902421997,17.0223488672446,-2.96893146854039
1,0,-50.75,-21.9166666666667,16.3371967405171,-10.1773605081836,8.31236844079084,17.0791535527473,-3.11776742337438
5,0,-56.4166666666667,-20.75,18.2771808142342,-10.4170630982444,7.95921209232886,18.1950192750049,-3.42528627180998
3,0,-51.75,-27.0833333333333,13.2543793652556,-5.34665206978613,8.3164765901843,15.5281350914156,-4.88312595209996
2,0,-49.4166666666667,-22.4166666666667,15.8078425452032,-9.92074213127149,8.61595021991113,16.5143867202353,-2.80564741578921
5,0,-43.75,-13.25,20.2787364126241,-13.0159253126563,8.39336207617814,16.7181687993628,-2.91939510821502
3,0,-41.4166666666667,-16.25,17.0901389610917,-11.355692494501,6.89611068854715,15.5334565993232,-2.86103323802697
5,0,-44.0833333333333,-10.4166666666667,18.3882365780979,-13.4605556440406,7.99597486748746,17.1823699260322,-3.57023378330027
3,0,-53.9166666666667,-24.25,16.0232841838307,-8.66469305516996,7.9940621671819,18.3005759948056,-4.37502118139199
5,0,-48.25,-23.25,15.2823170857593,-9.37046788358378,8.14755667255577,15.501879993632,-2.62173898873953
2,0,-48.4166666666667,-27.4166666666667,16.0767810987953,-7.17349144395344,6.59574645297139,16.2376422352251,-3.48506288573227
5,0,-40.4166666666667,-18.5833333333333,19.1379311881003,-10.5370833841614,6.25946487891852,16.9641866135049,-2.94027243170872
2,0,-47.0833333333333,-23.9166666666667,14.7539950658294,-6.22288867237118,9.03723236798069,14.2453945271552,-2.22588794129622
5,0,-46.9166666666667,-19.75,15.882334492413,-8.66689354568172,9.37241991369989,13.594542920436,-1.07224516994983
5,0,-48.5833333333333,-19.4166666666667,17.593917185376,-10.7855090276859,9.36040807525629,16.1147445988287,-2.18867798534805
1,0,-40.9166666666667,-9.25,19.3840627909342,-13.988936239901,5.91465552089948,17.5600598760897,-2.84957653324863
1,0,-44.25,-17.25,17.4600096148819,-11.9233322146273,8.65534021692278,16.0540744378023,-2.6731235144495
4,0,-53.0833333333333,-28.0833333333333,15.2503274173158,-6.42572576395519,7.41739632638713,17.2150312173071,-5.0844785848854
1,0,-40.9166666666667,-16.4166666666667,18.0748867238844,-11.3263670225595,6.46043997022605,16.7391963810771,-3.14027215411171
1,0,-42.25,-22.4166666666667,16.6684347830752,-9.17738531447491,7.13309894057973,15.3754717214833,-2.69968906831959
3,0,-51.4166666666667,-27.25,13.1342257415635,-5.53729411757477,7.96373187446006,15.5398417377936,-4.99986262904892
2,0,-42.5833333333333,-17.0833333333333,17.3501375786235,-12.1461808103947,7.8625927421619,16.0396636526239,-2.78307263318287
2,0,-44.9166666666667,-21.4166666666667,15.5550699567475,-9.59853995059431,9.79454273690003,14.371749102185,-2.11651346298112
5,0,-51.5833333333333,-30.9166666666667,14.2366790024195,-6.79548342670866,5.90752243408708,16.2120900462962,-6.03359982121512
4,0,-43.9166666666667,-17.0833333333333,17.287458227514,-11.5231388319074,8.50348530800569,15.3794625274113,-2.31796833002325
4,0,-48.25,-16.9166666666667,17.7545373565392,-11.2577252027873,8.67004857556843,15.6027234165236,-2.74586852974538
4,0,-42.25,-17.9166666666667,17.7145959080838,-11.6149159133596,8.12613452083958,16.1948007494473,-2.98155267825722
2,0,-48.9166666666667,-23.5833333333333,15.2570100537405,-9.29430011598552,7.84162339279306,16.078685505509,-2.97295230458204
1,0,-52.0833333333333,-26.9166666666667,13.2992041331432,-4.84178618120997,8.89532411407413,15.5957673776271,-4.87914062556153
1,0,-45.4166666666667,-22.4166666666667,14.4026720528388,-8.68832066294636,10.3672894249882,14.2417978917431,-2.07035392742689
1,0,-44.25,-16.25,16.8572994350222,-11.779032542894,8.57293896810991,15.1361999281495,-2.89458217074083
4,0,-49.9166666666667,-28.25,11.1764233396755,-4.45893957654481,7.17017630476415,13.1449508614641,-3.57997543649131
5,0,-53.5833333333333,-29.25,13.9592594749967,-6.03915372988603,7.32897525612156,17.1087386593637,-5.21565018382384
1,0,-52.4166666666667,-31.0833333333333,13.7408041920365,-6.62104525792124,6.41080550934021,15.9245335811359,-6.11451781377765
4,0,-52.25,-28.5833333333333,14.4839843735792,-6.02475243551082,7.09405258744142,16.4788640841088,-4.7907883881269
3,0,-41.9166666666667,-8.75,20.7326601775872,-14.3893393004084,6.17794673925548,18.3315413955286,-3.01297141900999
1,0,-42.0833333333333,-7.91666666666666,21.069108513431,-14.3484137251175,6.68361877272012,18.1524013695059,-3.16601599290483
2,0,-45.75,-16.4166666666667,17.8345942710142,-12.3100239967175,8.66157987184321,16.2238133969928,-3.17162503884238
5,0,-41.4166666666667,-15.5833333333333,17.0461699062998,-10.9115879474878,6.60482759885122,14.8572194481762,-2.31899021589978
2,0,-51.9166666666667,-20.75,18.5473244750075,-10.9677196616201,7.93516038156616,17.6629942150854,-2.94274477570026
3,0,-54.0833333333333,-21.5833333333333,18.3933856586783,-10.1321274540578,7.70450921964959,17.5307205305753,-2.99620008808011
2,0,-53.4166666666667,-32.4166666666667,12.8902156041018,-7.27547413412714,6.51777667619178,16.1806532464255,-6.42342187398965
2,0,-46.0833333333333,-15.25,18.1185623531427,-11.519603739225,8.43794646034531,15.126450799046,-2.69498547019866
2,0,-52.4166666666667,-24.9166666666667,14.6944199725608,-6.93754814215649,8.51326581291928,16.3709761643153,-3.55103544221527
2,0,-47.5833333333333,-21.4166666666667,16.6408106328298,-9.91119386899436,9.18107832994825,15.5875722013689,-2.28053253340986
2,0,-52.9166666666667,-31.25,13.2624219405218,-6.46004545913274,6.62619980954079,15.6925426552834,-5.98775045794253
3,0,-43.0833333333333,-20.0833333333333,16.0690472839239,-10.4136173138813,8.67872672959516,15.0134282107033,-2.73380266157515
4,0,-55.0833333333333,-19.75,19.1755710448752,-10.4606337356445,8.35393047546554,17.5488582614519,-2.73106238920468
5,0,-40.5833333333333,-8.91666666666666,19.0418649382238,-13.5106723679411,5.96642834107498,17.319723580102,-2.77258131753206
1,0,-49.5833333333333,-25.75,12.827807889608,-7.09656132810975,7.40013374953849,15.2335008854533,-3.57517874869929
2,0,-52.9166666666667,-29.75,14.8910911832759,-7.50543657266606,6.88275925652043,17.5508528386456,-4.70143152020404
1,0,-54.25,-28.0833333333333,15.196116661013,-6.46129780973816,7.8888167808436,17.6916005854485,-6.22375527391644
5,0,-44.75,-16.5833333333333,17.1980196241982,-12.2225943453864,9.30548700935054,16.2104021254676,-3.38551547452155
3,0,-50.25,-26.9166666666667,12.2208573172635,-5.96361210890571,7.76444058325841,15.3251241408821,-3.8402488786284
5,0,-47.75,-18.25,18.1450996399938,-10.4571573767212,9.13196575992618,15.4252049266666,-1.42452564160509
5,0,-51.5833333333333,-19.25,19.0915758248173,-10.965916082984,8.50537051272989,16.2528636943778,-3.13902805938467
4,0,-42.25,-11.9166666666667,16.0154975518542,-11.7725079451185,6.62568574249531,14.7232419091066,-2.51485770338098
3,0,-44.9166666666667,-9.75,20.0165116586447,-13.5862162254917,7.47123157000744,17.6689691711439,-3.50137694689888
2,0,-45.75,-23.75,16.8756410801961,-5.69957470140637,9.1310436397059,15.4924462260434,-2.40770467614338
2,0,-45.9166666666667,-11.25,18.7600236508366,-12.4328961304378,8.36785255534235,16.2942968751869,-3.00124841608849
4,0,-50.75,-19.75,18.1983531521647,-10.9278352382215,8.77723840342875,16.7496256064524,-2.47373636031547
3,0,-49.0833333333333,-24.75,14.6952481168457,-8.3059732908028,7.3874372870283,16.8413755993626,-3.85317917498383
5,0,-42.9166666666667,-21.75,16.1439332966297,-9.86834423599276,9.36498324124635,15.3022234142968,-2.61221175014452
5,0,-42.5833333333333,-12.25,18.4356284319952,-13.2988045830771,6.80117842639399,16.8229795036902,-3.10028180779855
4,0,-51.4166666666667,-26.75,11.2020725901549,-4.53938033269799,8.29269924448321,14.3160158445606,-4.27197429500081
1,0,-45.0833333333333,-14.4166666666667,18.496675100425,-12.4596191932271,8.05146409468861,15.7020205001273,-3.03252071403141
4,0,-39.5833333333333,-13.5833333333333,18.3915720158525,-7.24892125054689,4.17664095776173,15.6900480436403,-2.99303170485324
1,0,-41.5833333333333,-21.0833333333333,17.5190683969975,-10.6776463873893,7.4835581910422,16.4108628325763,-3.2377548031779
5,0,-53.4166666666667,-21.9166666666667,17.988135354015,-10.2525383161488,7.70572552479508,17.5730511679054,-3.14831634645902
1,0,-52.9166666666667,-20.9166666666667,18.3815999308921,-10.4143958885316,7.81451342627347,17.177831561589,-2.69202660505685
3,0,-42.9166666666667,-11.0833333333333,19.7955289649584,-13.6763819906261,6.45069901700301,17.7521637351538,-2.17504071972961
2,0,-51.5833333333333,-17.0833333333333,19.2176919988642,-11.1453023773694,8.63507801572619,15.493551879475,-2.74902301532182
1,0,-41.0833333333333,-7.75,20.3860349686073,-13.663856963904,5.44569092714268,17.1024278228947,-3.06262024361756
1,0,-44.75,-9.08333333333333,20.0981853228829,-13.1992614581274,6.48999709147707,16.863168080578,-3.70253952339392
4,0,-47.5833333333333,-20.25,16.8096056141519,-9.2390618367941,8.89314198991624,14.0668249885254,-1.38646735851787
3,0,-41.25,-9.91666666666666,18.0511311811858,-12.9694818076491,5.77110851663712,16.4166841843377,-2.42738199675451
3,0,-38.75,-8.91666666666666,18.8394690555165,-12.9180113023616,4.95201624091981,16.9632602938312,-2.85487955810059
5,0,-50.0833333333333,-17.9166666666667,19.6971364312532,-11.7706476050704,8.32340481414728,16.4185653087208,-3.19789072352527
4,0,-42.75,-15.5833333333333,16.0817699757291,-10.8687636401451,7.47672011237387,13.8563058683901,-1.87005936041975
1,0,-49.9166666666667,-16.0833333333333,19.7709560300398,-10.9978681814935,8.10011096909109,14.2960054698138,-3.43749586172642
3,0,-45.4166666666667,-21.0833333333333,15.8922252251512,-10.1172885387982,9.3215072491181,15.2693274798953,-2.48638223181388
3,0,-39.9166666666667,-10.4166666666667,18.4149982013732,-11.3834493448575,5.05466110004895,17.2626722594101,-2.94263620044608
3,0,-50.4166666666667,-21.0833333333333,17.1392423964827,-10.8817758907248,8.52366454619792,17.1855092387615,-2.89808069348718
1,0,-53.0833333333333,-33.4166666666667,12.2011450672589,-6.18240336018187,5.69037787740276,15.0542436670827,-5.70162197763401
1,0,-43.4166666666667,-13.5833333333333,19.607155765564,-13.2783739016587,6.91534275875667,16.7723832866222,-2.89009510301967
3,0,-52.4166666666667,-21.75,17.494953508996,-10.4982455115882,7.61756873074838,17.8303775448892,-3.20617541597264
3,0,-39.25,-12.0833333333333,18.3838376202825,-9.98630953779445,3.84294260093581,16.8521039699733,-2.9039809767139
3,0,-45.4166666666667,-20.9166666666667,15.9399511263992,-10.1510586265557,9.37869944235226,15.1096491159784,-2.3937730489159
2,0,-46.0833333333333,-16.0833333333333,18.529337491934,-12.3639681618128,8.70980825369386,16.1778773943158,-3.12122092070957
3,0,-39.25,-10.4166666666667,17.8800825033903,-11.1245397967173,4.85485410373142,17.0842972105076,-3.23385532290848
3,0,-52.5833333333333,-20.25,18.8207868657503,-10.6116563312887,8.28701745486018,17.2298741632257,-2.63314747316023
3,0,-49.9166666666667,-22.5833333333333,15.8758591886303,-9.66275447831971,8.51076493323103,16.6809634933063,-3.00531036685355
4,0,-50.4166666666667,-24.75,13.9276385483202,-7.58613170991013,7.75988670485533,16.0919239080228,-3.5701075531322
1,0,-54.4166666666667,-21.9166666666667,18.4454057546656,-10.2479888250701,7.68311289457508,17.772064498528,-3.59775716976367
4,0,-44.25,-16.0833333333333,17.0243015872125,-11.8002971609923,8.47655895688842,15.313639473295,-2.8851534226712
5,0,-54.5833333333333,-20.75,18.6039100949358,-9.90597281860964,7.80997417842473,16.9187903181155,-2.50855986297997
4,0,-45.5833333333333,-18.75,17.8703160354088,-11.2246881188433,9.32283676717042,15.6927764728076,-2.24635592172595
4,0,-53.0833333333333,-26.5833333333333,14.5457919335383,-5.97029562114152,8.87955789054229,17.5822166770454,-4.4765322045041
3,0,-51.5833333333333,-18.0833333333333,19.1483241892626,-10.5829670815662,8.87147255196472,16.2207915237526,-1.83936310617072
5,0,-42.75,-12.5833333333333,18.9806572893394,-13.4108258467554,6.76115833099598,17.1280578758272,-3.08538995853702
3,0,-56.25,-21.75,17.6624551027086,-10.1366168938601,7.45265550391347,18.157277662712,-3.93172514719218
1,0,-41.5833333333333,-16.5833333333333,17.6894843065375,-12.462015626024,7.2089133563378,16.6856873993028,-3.13482993739133
5,0,-44.5833333333333,-18.5833333333333,17.284036135192,-11.5828663949132,9.20657920737781,15.7152725982933,-2.70043447491934
3,0,-45.0833333333333,-9.91666666666666,19.6932344156191,-13.6593526838269,7.61154192326081,17.6086023022017,-3.52315103553997
4,0,-41.4166666666667,-12.75,16.1589615973617,-10.1065011095296,6.41825487636682,14.8050110803609,-2.12536375264799
4,0,-41.0833333333333,-14.0833333333333,18.6909572110915,-12.0644032648826,5.27669998654219,16.2556047313754,-2.420077943457
5,0,-52.25,-30.4166666666667,14.0945917661196,-6.65759053132329,6.44529013507697,16.8971011728744,-4.69400965767177
3,0,-53.25,-19.4166666666667,18.9030409782577,-10.6924889886411,8.16157880558094,16.4503768936302,-3.19193799628223
