"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",1.72619922,0.1372736,-2.90874444,0.1372736,-0.47186469,-1.03482407,"Abarema_langsdorffii","brt",1,5,21,100,0.487605749219528,1.40872212260043e-08,0.83952380952381,NA,1.67904761904762,1.37343348611647,0,0.601904761904762,0.503225806451613,"spec_sens",0.173553719008264,0.5,0.943820224719101,0.761904761904762,0.84,0.16,0.238095238095238,0.826446280991736,0.498717695797988,0.60377358490566,0.432432432432432
