"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",1.19632645,0.76031026,-2.08557998,0.23888442,0.76031026,-0.21471801,"Abarema_langsdorffii","brt",1,1,21,100,0.513431224811522,1.72234805390002e-09,0.885238095238095,NA,1.77047619047619,1.63060025171348,0,0.697142857142857,0.605005440696409,"spec_sens",0.173553719008264,0.529411764705882,0.96551724137931,0.857142857142857,0.84,0.16,0.142857142857143,0.84297520661157,0.56016835660991,0.654545454545455,0.486486486486487
