"cv_0","pa","lon","lat","layer.1","layer.2","layer.3","layer.4","layer.5"
4,0,-41.0833333333333,-20.9166666666667,18.9099029171504,-10.9213387139288,6.24116954599846,17.3841566423074,-3.60238210977158
2,0,-47.4166666666667,-23.5833333333333,14.3748070180375,-8.24227762723976,7.88929338397734,14.386478223607,-2.40629355463741
1,0,-53.9166666666667,-24.4166666666667,15.7667431153061,-8.41253614081029,8.24238783248145,18.0890043808193,-4.36976275082038
1,0,-44.0833333333333,-14.75,18.7299452164976,-13.047486915096,7.47629751759331,16.581293424604,-3.1262778130613
3,0,-50.9166666666667,-18.4166666666667,19.4781779379898,-11.0924414180765,8.5455476326907,15.951507112455,-2.72942475961302
3,0,-52.4166666666667,-21.75,17.494953508996,-10.4982455115882,7.61756873074838,17.8303775448892,-3.20617541597264
2,0,-38.5833333333333,-10.9166666666667,18.6079398042069,-10.9832762764145,5.13593752578882,17.2019953792872,-3.64701235582251
1,0,-51.75,-17.4166666666667,18.3239186999728,-10.530836430429,8.63156518059906,14.9381691692215,-2.52220088790338
3,0,-41.5833333333333,-13.25,16.4709977118694,-10.481282096635,6.86462498420783,15.2573373820313,-2.13026101247558
5,0,-49.25,-19.25,18.3232452024696,-11.3410812091518,9.14649355059479,16.6967180159646,-2.30415035538927
1,0,-39.9166666666667,-17.5833333333333,19.3860440072331,-9.78398351191195,5.07447220765208,17.3737086009793,-3.00833885413609
2,0,-47.0833333333333,-17.25,18.2725028693617,-10.8457890136401,8.25474028786228,16.6520371886738,-2.53690930202079
2,0,-42.0833333333333,-16.75,17.9213640351885,-12.855307272765,7.85437092507702,17.031097007527,-3.11575032387292
3,0,-52.75,-27.4166666666667,15.5574867457653,-6.10091776062374,7.53901569523891,17.1738064728015,-4.84903584138421
1,0,-45.5833333333333,-13.75,19.1157305469859,-12.2604170928925,7.86119638456069,15.5083937600383,-2.82444071184006
4,0,-39.0833333333333,-12.9166666666667,19.7286796035671,-7.94640769317413,4.41525417192456,15.9028689082922,-3.47396206915434
4,0,-50.75,-18.5833333333333,19.4666137030392,-11.2034439933682,8.56177584371992,16.0540876930716,-2.82183224707444
5,0,-48.5833333333333,-21.25,17.0348416019095,-10.3608223145753,8.8249197274636,15.796715614722,-2.08762520607248
4,0,-56.0833333333333,-19.9166666666667,19.3646559152071,-10.9205131368829,8.16813372386213,18.4520487723853,-3.05584494503179
5,0,-44.4166666666667,-18.25,17.5761380322555,-11.869136782513,9.05719698795511,15.889585792628,-2.79305433795653
2,0,-45.5833333333333,-17.0833333333333,18.1936383934888,-12.2167487654823,9.15972680487238,16.5277562430508,-2.74770053988782
1,0,-39.4166666666667,-8.58333333333333,19.9643208840847,-13.3976067102953,5.25196366485572,16.7458203734147,-3.100982200407
1,0,-56.9166666666667,-21.4166666666667,17.7307392907183,-10.0911304431779,7.47802043209823,18.2785563713076,-3.80811736852593
2,0,-42.4166666666667,-11.25,18.2553796894574,-13.2141550276142,6.61456105105547,16.7154987181448,-3.06123984408271
2,0,-53.0833333333333,-28.5833333333333,14.5895832226032,-6.54866626307135,7.29638336821966,17.1655761144297,-4.92042849716458
3,0,-46.25,-18.4166666666667,18.2861198702743,-10.6632505730039,9.0532467894957,15.102169767526,-1.72023475478776
3,0,-47.5833333333333,-19.75,16.853952456627,-9.54932793909058,9.35037641720803,14.4167083076019,-1.57751667646071
1,0,-40.4166666666667,-9.41666666666666,18.7033277187154,-13.4178596353582,6.03913587088036,17.4517124511674,-2.53862669650384
5,0,-54.75,-29.75,14.8900429765871,-6.88696126716249,7.35602216341761,18.1368241277375,-6.30976777604006
5,0,-40.9166666666667,-13.5833333333333,18.0781924998196,-11.4850868091678,5.27127089046298,15.754003129047,-2.08085595634553
2,0,-52.9166666666667,-27.4166666666667,15.5403834367211,-6.10632980629144,7.53263339668994,17.2296338521691,-4.96478872707772
1,0,-49.75,-25.0833333333333,14.3226412333993,-7.40244554844828,7.9703732441525,16.0599395865184,-3.45261484021883
4,0,-46.25,-15.5833333333333,18.8967655913307,-12.2212576170132,8.45192289222879,15.8921022970644,-2.89080388660951
3,0,-39.0833333333333,-15.5833333333333,20.1492117283301,-7.30024642362922,4.85715152090131,17.2615262911851,-2.84240120847321
2,0,-52.5833333333333,-22.4166666666667,16.9249649617976,-10.2431898197216,7.54486425377966,17.7396678566385,-3.49499205526033
3,0,-54.75,-18.0833333333333,19.6313065300916,-11.6215555609689,8.29210696894799,17.434616517047,-3.75390122672266
4,0,-42.25,-17.9166666666667,17.7145959080838,-11.6149159133596,8.12613452083958,16.1948007494473,-2.98155267825722
4,0,-53.5833333333333,-19.5833333333333,19.0862831208577,-10.697654161159,8.00638276985826,16.5620485024619,-3.17144197058759
2,0,-55.25,-21.9166666666667,17.5324062478326,-9.91935573218178,7.51846439365717,17.9407579806108,-4.02722906243178
4,0,-41.25,-7.75,20.6717821098676,-13.7296706242646,5.71811566163405,17.3146874587434,-3.16031082184162
3,0,-45.4166666666667,-11.25,18.2384122562229,-13.2639524007053,8.22892337837454,17.2165787238801,-3.4784212876529
3,0,-43.75,-14.0833333333333,19.2338724674847,-13.272267114749,6.79326314330366,16.864576965438,-2.96547130762173
2,0,-48.9166666666667,-18.75,17.3095991630647,-11.1254968711104,9.16631535039686,16.213370823483,-2.36038124459199
2,0,-52.9166666666667,-28.5833333333333,14.5152863411867,-6.5429359721163,7.20692186564275,17.0758859693766,-4.8482267916273
5,0,-37.9166666666667,-10.25,18.6273742553441,-11.038815314737,3.77263358666313,16.8481442348355,-3.32329173873491
5,0,-42.0833333333333,-20.0833333333333,14.8667830672464,-9.5223427358268,8.87589994767456,14.2745548361781,-2.4674957948385
4,0,-46.75,-22.4166666666667,15.4986367346313,-9.25879006782344,9.24537043038195,14.9327044444121,-2.14054643282363
1,0,-50.0833333333333,-17.25,19.6896186091061,-11.9352347181081,7.72093722989889,15.9470514066149,-3.72693652148798
4,0,-48.4166666666667,-24.9166666666667,14.7090208328634,-6.95349370124844,7.9506912330652,15.6620571737703,-3.47066938710563
1,0,-41.5833333333333,-18.4166666666667,18.1922060915955,-11.2246974938984,7.78921938205777,16.4860677705043,-3.08605858105395
1,0,-49.9166666666667,-26.4166666666667,12.6379198660162,-6.80203647173661,7.76869404520615,15.6719750619016,-3.82863479240777
4,0,-39.4166666666667,-8.08333333333333,19.1505255446633,-12.7511554640062,5.57242154452218,16.4698189734985,-2.91656303294696
5,0,-43.9166666666667,-18.5833333333333,15.8911627281657,-10.1065258546875,9.2333387052137,14.104305836196,-2.34899043363836
2,0,-37.4166666666667,-10.5833333333333,19.3669465758328,-10.066629758974,4.31846138754637,15.3347046218314,-3.65010768597269
5,0,-46.5833333333333,-17.25,18.6900637567689,-11.3935629416073,8.58526176961133,16.4714372171684,-2.31183112323401
2,0,-42.25,-8.75,20.5373673561474,-14.2388275259392,6.5632300200144,18.3832234156315,-2.97695659884686
4,0,-42.75,-9.58333333333333,20.2000009343143,-13.974162557362,6.25196255201261,17.7505815421471,-2.90557141621495
1,0,-49.25,-27.75,12.9717410046923,-5.56103900582503,7.49438968427962,14.6219704182258,-3.34599321243341
2,0,-46.0833333333333,-13.9166666666667,19.2933022795274,-11.7974437865537,7.82942091360794,14.8706904732732,-3.26005353747832
1,0,-55.4166666666667,-22.5833333333333,16.7012947878647,-9.23700660486218,7.8693381353001,17.5014971631176,-3.91586372687088
5,0,-49.5833333333333,-24.4166666666667,12.8486631804148,-7.41941692514573,8.42310626825309,15.3511053539575,-3.70253765362359
3,0,-53.5833333333333,-31.5833333333333,13.0137555262388,-7.11937122973298,6.69347891078744,15.9699993975793,-6.01328275214084
1,0,-41.0833333333333,-7.75,20.3860349686073,-13.663856963904,5.44569092714268,17.1024278228947,-3.06262024361756
4,0,-52.5833333333333,-30.5833333333333,13.1821789771931,-5.94195081692548,6.52568273716706,15.4715429857892,-5.60169931921267
1,0,-52.4166666666667,-23.75,15.6208603221907,-8.35306792034392,7.5669458505025,17.190708267375,-3.6443347349888
5,0,-42.5833333333333,-7.41666666666666,21.9032913611677,-13.8336103818343,6.3334070262308,17.6597704266054,-3.42804710244005
4,0,-51.4166666666667,-21.0833333333333,17.2018890538399,-10.7753553183774,7.85849061559624,17.2679644493092,-2.93707584220413
5,0,-54.25,-27.4166666666667,14.8445189505629,-7.09157337078501,8.03134082441413,17.9944359152658,-6.09603701630423
3,0,-44.9166666666667,-16.25,17.3776725882322,-12.6603982474999,9.51848987339463,16.5588165053765,-3.61689911654578
5,0,-43.9166666666667,-13.75,18.6491267264571,-12.807367932871,6.98569689536445,16.2538545612467,-2.79652664319179
3,0,-52.9166666666667,-31.75,13.2214685717949,-7.09741657115253,6.67763213866382,16.0744009888733,-6.22962323051708
2,0,-51.0833333333333,-18.25,19.2945185189009,-10.6599912125214,9.02001022371584,16.2057961186789,-1.93885414900089
5,0,-52.5833333333333,-26.25,13.5696605666649,-6.15992826347863,9.39625701627758,17.1610850497263,-4.29155257771873
1,0,-45.75,-14.0833333333333,18.8753798697213,-11.8380548143921,8.13090790489599,15.3204398417517,-2.75383533785752
5,0,-45.75,-19.0833333333333,17.4155267769763,-10.7232889683529,9.64947614443418,15.4134783797739,-2.19031602948952
3,0,-49.75,-21.5833333333333,16.6095335407134,-10.3598472503066,8.56653890927012,16.8894959992069,-2.81775175891205
2,0,-43.5833333333333,-18.5833333333333,15.5999044164494,-9.59530553845726,9.48084787786339,13.4810971313441,-2.41610796895857
1,0,-49.75,-22.0833333333333,15.9499954187154,-9.86520519976027,8.58113695079933,16.6412895169885,-2.86296714225433
2,0,-55.0833333333333,-28.9166666666667,14.2127393886962,-6.47299740084734,8.07268516691739,17.7491694520811,-6.40795212834286
5,0,-40.0833333333333,-13.4166666666667,16.5088945650615,-8.9900314908359,4.20412473335743,14.7726572452871,-2.09867896098563
4,0,-52.75,-18.4166666666667,18.2756380231122,-10.3967056829213,8.69315522754774,15.5445061334921,-2.77979119633562
2,0,-42.0833333333333,-19.75,15.8537171461569,-10.1286946428425,8.67956035731821,15.0262895623175,-2.61369170631452
5,0,-45.0833333333333,-22.75,15.3843580253948,-9.46106290602138,9.0012776056047,15.2841737757518,-2.31541665732417
5,0,-45.9166666666667,-11.0833333333333,18.9047221239027,-12.6787886070674,8.29439015026874,16.6401761873499,-3.17727675001919
3,0,-52.0833333333333,-17.5833333333333,18.7391283105962,-10.7016922750245,8.80144802933032,15.3592778697147,-2.70211761414057
2,0,-41.0833333333333,-8.75,19.2396823011726,-13.573304941306,6.04071134205549,17.117621209603,-2.80458181442084
3,0,-44.75,-20.0833333333333,16.6717216585573,-10.821225562501,9.82523315067174,15.1564992394813,-2.20660550746448
2,0,-45.9166666666667,-18.0833333333333,17.984655131559,-10.8891207470527,9.37185474274778,15.1428845081954,-1.90009780370369
5,0,-50.0833333333333,-20.5833333333333,17.371163339812,-10.8260108759699,8.65723758026748,16.8953749852652,-2.51958811322041
2,0,-42.75,-16.0833333333333,16.3813709375442,-11.3804965071677,7.98769683890571,14.8716734546231,-2.41864539149742
1,0,-43.75,-21.75,15.9569376199987,-9.37808588249247,8.92318153373998,14.552632468145,-2.05415114540608
3,0,-47.75,-23.5833333333333,14.8112875312532,-8.98023637367859,7.3985817772184,15.1704832333258,-2.72764854701229
5,0,-44.75,-9.41666666666666,20.1134687250345,-13.4137691614632,6.91142774422541,17.0524796028296,-3.73678175090915
5,0,-39.4166666666667,-11.25,18.0250816311163,-11.2948640789064,4.86302145018538,17.2463879929121,-3.00604912792958
2,0,-51.5833333333333,-28.0833333333333,13.59724638232,-5.51097862921213,7.40327575311767,15.4848812549252,-4.82740567558293
3,0,-39.75,-18.25,19.6421737963823,-8.8473655716552,5.44302731874526,17.1675926366584,-3.20209676343828
2,0,-37.5833333333333,-10.75,19.6375633204462,-10.0169997355102,4.76675745852149,15.5818116924504,-3.69930095559958
1,0,-43.0833333333333,-19.25,16.979594946192,-10.4527197034684,9.70919588212923,15.0595815325855,-2.75366965554782
4,0,-41.9166666666667,-21.75,16.8189692033018,-10.2483168546697,7.76391819289013,16.3822006348236,-3.29227270644422
1,0,-56.9166666666667,-20.25,18.423911166505,-10.589340270188,7.80455089327014,17.9164227520727,-3.20258178493362
3,0,-45.4166666666667,-19.75,17.0837957220748,-11.0185648430777,9.80143029684819,15.9192552028032,-2.6105875488601
1,0,-42.0833333333333,-19.4166666666667,17.6297383691668,-11.1626164467141,8.37056323142498,16.389091621457,-2.90547035510315
5,0,-42.0833333333333,-8.08333333333333,20.964000833891,-14.4085309417906,6.74054351049239,18.1714015005479,-3.16743797684283
4,0,-47.4166666666667,-21.5833333333333,16.1841793831738,-9.66970795647727,9.1415471916438,15.1269398964635,-2.12274716264114
3,0,-45.25,-13.5833333333333,18.8825426472598,-12.503785733051,7.61888665416235,15.7346269158837,-2.88593841421241
1,0,-47.25,-17.75,18.0013774207091,-10.5113347390067,8.75835448322887,15.498848572764,-1.99686068036558
5,0,-50.25,-22.25,16.027761550734,-10.0666537563972,8.34427324530479,16.9616610284029,-3.10345405886548
3,0,-40.4166666666667,-11.5833333333333,17.9305423863867,-10.4612624277435,4.9442661681154,16.7714983501721,-2.76166543194504
2,0,-51.75,-25.5833333333333,13.0745968096263,-5.80596752802885,7.92545995561533,15.3201149573913,-3.96933460684549
1,0,-46.75,-22.75,14.551917354858,-8.47331142370308,9.05715339018171,14.1029437716516,-1.97880590269083
2,0,-54.4166666666667,-28.25,16.0040082556802,-6.96835365180402,7.87476501925,18.7226356194458,-6.11535407829852
3,0,-39.9166666666667,-7.58333333333333,18.0704130232719,-11.4325404501533,5.83320304977843,14.9095821364353,-2.59665321980913
5,0,-39.0833333333333,-10.75,18.1850080889305,-11.8969908573581,4.7891951162236,17.8645026980714,-3.680401334869
1,0,-54.25,-18.5833333333333,19.8476939585349,-11.4919802115826,8.23994877391763,17.4278068966101,-3.6570464079985
3,0,-43.5833333333333,-14.25,19.1180215711812,-13.2545596629403,6.76298731882902,16.7995292997186,-2.96868266809963
1,0,-57.25,-20.4166666666667,19.2830410167978,-11.2754668909796,7.50876872300977,19.0667410279466,-3.74010865425875
3,0,-47.0833333333333,-19.4166666666667,16.5431596173857,-9.39482453585365,9.549522843247,14.1432172436742,-1.66835448547659
4,0,-47.75,-21.5833333333333,16.5905583657955,-9.91330561304259,8.94756717854239,15.6273591956186,-2.32687730707677
1,0,-54.9166666666667,-18.75,19.3210458831997,-11.2170459481528,8.19421592541264,17.2423497648836,-3.74602356001574
4,0,-43.75,-16.5833333333333,17.7013666375428,-12.2270455220103,8.11319464217612,15.5994162840854,-2.46561658027094
2,0,-44.9166666666667,-10.9166666666667,18.2598264038841,-13.6421769757569,8.51013770429985,17.6512765597645,-3.81546253681591
5,0,-46.5833333333333,-15.4166666666667,18.2777255354738,-11.2631983291811,8.42499880106879,14.8598708121669,-2.59870561689509
4,0,-52.4166666666667,-16.4166666666667,18.6870265403561,-11.3177634163015,9.53435834777052,15.6406793625518,-3.1667141199265
3,0,-48.4166666666667,-21.5833333333333,16.6678186842917,-10.1784794500013,8.85237178361795,15.7236465112677,-2.28598221268727
1,0,-53.75,-24.0833333333333,15.7483455417497,-8.81476844102708,7.78709175936824,18.0820108809658,-4.61211521218191
4,0,-53.25,-33.4166666666667,12.1080980529194,-6.24760960339288,5.83742480884274,15.1346093063863,-5.75508115977305
5,0,-44.4166666666667,-12.5833333333333,17.8844714484586,-12.5527993623794,7.84712368795523,16.347827653701,-3.01687542967443
4,0,-41.75,-13.75,17.7034286699657,-12.0275718661041,6.22637383430943,16.1958635429253,-2.29125686361028
4,0,-47.75,-16.9166666666667,17.1553896735253,-10.8495044310048,8.53738943521656,15.1837674122122,-2.69359185553286
2,0,-41.0833333333333,-11.4166666666667,16.4829761586342,-10.0832524664229,4.8402638941449,14.7873541203837,-2.05596929803483
4,0,-51.0833333333333,-29.75,14.34081563725,-6.39246276028749,6.24386993452428,16.5606282879436,-5.73110724029762
3,0,-44.5833333333333,-13.4166666666667,18.8446041698336,-12.8052718946919,7.50352319932297,16.2215099828068,-2.94903384867411
4,0,-42.0833333333333,-20.25,15.1931486402896,-9.91473056118409,8.88246715680034,14.7327761811651,-2.63466477191871
2,0,-44.75,-16.75,17.1210328095451,-11.6934534221666,9.82501898459563,16.4635763330566,-2.64534145871806
5,0,-46.9166666666667,-21.75,15.5613717020772,-9.51032720732034,9.11620227787386,14.9952386685049,-2.1403070801814
5,0,-46.25,-20.4166666666667,15.8674589682145,-10.1201554510613,9.76826535207165,15.0263728088109,-2.43544120354013
4,0,-54.25,-27.75,14.7357333416651,-6.60886055684687,8.00592544789784,17.7637249645489,-6.04229610572738
1,0,-46.25,-16.9166666666667,18.4397729602249,-11.9615313915608,8.64461490651993,16.4552924318775,-2.36573390667526
3,0,-49.4166666666667,-16.4166666666667,18.9214380349218,-11.1606853174915,7.45529791103859,14.9268209872127,-3.40525966375223
5,0,-47.4166666666667,-17.4166666666667,17.7983405904381,-10.6991912435187,8.83901536700593,15.964674370823,-2.34075551571907
2,0,-51.75,-30.4166666666667,14.3993410028242,-6.5461213420961,6.24231069850875,16.8575616290845,-4.8354022112021
2,0,-41.0833333333333,-15.9166666666667,17.618872568433,-10.737509735554,6.13428474521673,15.6504828985836,-2.76396210511634
1,0,-44.5833333333333,-20.9166666666667,15.7482822924834,-9.22539041597132,10.2975320088822,13.9081409035007,-1.78727034425422
2,0,-49.75,-24.5833333333333,12.9633456350707,-7.061381849326,8.33269101772175,15.286994432443,-3.59435447601949
4,0,-45.0833333333333,-20.25,16.3729408213944,-10.524275087526,9.6821850593958,14.9802434394141,-2.32130986223918
2,0,-50.0833333333333,-18.75,19.90417061566,-11.8457966593979,8.45760899629734,16.5797067703593,-3.13873757109963
3,0,-50.0833333333333,-22.4166666666667,15.8511266698739,-9.70299450255992,8.46732738453699,16.6442921470307,-2.96993345747225
4,0,-37.75,-12.0833333333333,21.0102806202783,-8.77174338158464,6.16480999826778,15.9555898795708,-3.85174689471524
3,0,-54.75,-19.75,19.4296499975666,-10.6449952536814,8.07234621207777,17.3935480410767,-3.055446545929
1,0,-44.5833333333333,-16.5833333333333,17.1048652303722,-12.0697267705799,9.22350474024663,15.9870953164431,-3.29251247236371
4,0,-53.4166666666667,-27.25,15.1222549597738,-6.62868400900517,8.15287953611296,18.131682610464,-5.17269270659001
4,0,-45.0833333333333,-17.0833333333333,17.1444194468482,-11.9114919109855,9.12430062114993,16.1877443442821,-2.78230731993801
1,0,-43.25,-12.0833333333333,19.6748948454748,-13.7355339864619,7.51078328076973,17.6477299420814,-3.37744617362907
2,0,-42.75,-7.91666666666666,21.4521000223547,-14.1149625324943,6.42585086551188,17.9781202292103,-3.1481580640054
3,0,-50.75,-23.4166666666667,15.3312067103992,-8.63618925599265,7.96285848380478,16.6258089463815,-3.2691378541645
2,0,-47.4166666666667,-17.5833333333333,17.6445844362469,-10.460641255853,8.94976784228557,15.5430751307508,-2.15273642501965
1,0,-48.5833333333333,-20.25,18.1563452504682,-11.1682597015158,9.02364245825599,16.8017572454676,-2.44783283100653
3,0,-49.25,-24.0833333333333,14.5367792687648,-8.49033776163894,7.94939932322674,16.0112066442398,-3.25076702817076
2,0,-43.4166666666667,-16.25,17.1209364396455,-11.930318674796,8.05672798576196,15.4705785064203,-2.51644095024079
5,0,-46.5833333333333,-19.0833333333333,17.1665334324024,-9.9458018069658,9.24904318831904,14.5356054188825,-1.9015534888168
2,0,-55.9166666666667,-22.0833333333333,16.649096273097,-9.47549316454988,7.47006758327005,17.2527615331286,-3.71098936993879
5,0,-43.5833333333333,-10.0833333333333,19.5267416626053,-13.791693637521,6.98333598641265,17.2134582449375,-3.02157630693499
1,0,-45.4166666666667,-18.5833333333333,18.1609065277315,-11.7008821497779,9.09082081978688,16.0999496774892,-2.43877339412408
2,0,-53.0833333333333,-24.75,15.2544810178059,-7.55657977238539,8.74427326389582,17.2027697401434,-3.94873825854568
4,0,-50.9166666666667,-21.5833333333333,16.6436111820251,-10.6470584842143,8.3098763018647,17.110300935618,-3.02025752146764
5,0,-49.75,-22.9166666666667,16.3527068849455,-9.66407553632313,8.56525059006231,17.1036748659981,-3.10196184849706
3,0,-46.9166666666667,-20.75,16.371031239137,-9.58947721185093,8.8598061673658,14.4859783118301,-1.76709639848797
4,0,-41.9166666666667,-13.9166666666667,17.8472391887275,-12.3179614915484,6.26390935459859,16.2525575726869,-2.32146149261084
4,0,-41.9166666666667,-15.75,16.4296634766399,-11.1484604126555,6.96004116156585,14.6947692124589,-2.50015976253305
4,0,-43.5833333333333,-12.75,19.8253726448435,-13.6976693120731,7.23665458603854,17.5775270752857,-3.24966545727888
1,0,-52.75,-28.0833333333333,14.9498606423552,-6.24064644600191,7.44279495711521,16.6732130416304,-4.84435909660153
2,0,-53.5833333333333,-31.25,13.3148700849659,-6.95270048370506,6.6190702536628,16.0667735155333,-5.91698913821133
5,0,-43.25,-19.4166666666667,16.8119859938598,-10.2812914966474,9.7380575402319,14.7606003443434,-2.61163023813391
1,0,-49.9166666666667,-21.4166666666667,16.7716711263188,-10.6187422522218,8.58446866192088,16.9120804328198,-2.80086940138647
5,0,-44.0833333333333,-9.58333333333333,19.3851418200741,-13.202878041023,6.92371161816148,16.9203911036597,-3.04545835930671
5,0,-39.25,-14.9166666666667,19.8297651451648,-7.71343965187154,4.51446289040103,16.8340984114394,-2.71255003518608
5,0,-48.9166666666667,-21.9166666666667,16.5959714070765,-10.4390863078465,8.574242125137,16.5633360309523,-2.69783051498694
5,0,-49.5833333333333,-21.9166666666667,16.0773492764628,-10.2151861376583,8.55552188721111,16.6512808610134,-2.82786805661044
3,0,-45.75,-15.9166666666667,18.2859442603132,-12.5270298958146,8.87382536418409,16.295130952602,-3.25925727049068
5,0,-47.25,-18.9166666666667,17.0372549930966,-9.88475840139112,9.03143300650283,14.4502510248611,-1.70277468282726
4,0,-55.25,-20.9166666666667,18.3906629870171,-10.1937132970781,7.90745441019275,17.3797519675025,-2.95753990591981
3,0,-54.75,-21.4166666666667,18.4015643343912,-10.1804602320446,7.49486520183512,17.6347358864623,-3.1681730651782
1,0,-57.25,-20.5833333333333,19.0914309858082,-11.184788100946,7.49430844733327,19.04636202512,-3.79292952443437
3,0,-40.25,-7.91666666666666,19.3405786440643,-12.9772835263802,6.06636290461883,16.574543056496,-2.70187651592273
5,0,-40.4166666666667,-19.0833333333333,19.0963858475053,-10.556915546735,6.52233771712744,16.8499024433725,-2.98735552624202
4,0,-52.4166666666667,-25.75,13.9852444890972,-6.68079357014692,8.86404686463018,17.2450377190917,-4.20879676140318
1,0,-55.75,-19.9166666666667,19.4119898654152,-10.8666878919078,8.23499990806304,18.2599365020568,-3.14588486452069
4,0,-53.25,-26.5833333333333,14.8462897857033,-6.28702487778453,8.81181754664091,17.8953721337403,-4.57931902532638
3,0,-37.25,-11.0833333333333,21.7257799048115,-9.542763299124,5.21908160908415,15.493902190015,-3.37915584675592
2,0,-52.25,-18.25,19.1881594960416,-10.9156778583987,8.51964409263527,16.024859625635,-2.92604286923018
1,0,-44.75,-23.0833333333333,14.7102150585349,-7.67983332471876,9.34264810892011,14.3802158358218,-2.08633590180279
3,0,-51.75,-24.0833333333333,15.6620437127725,-8.14557240100858,8.38229639328583,17.3272233239742,-3.75567293589358
4,0,-52.5833333333333,-29.0833333333333,13.9258593600029,-6.86544018746604,7.31900116599219,16.3478814621819,-4.13142274569001
4,0,-48.25,-19.4166666666667,17.4524054410767,-10.5326684381223,9.36664172530545,15.7078236623023,-2.06365001619676
5,0,-39.4166666666667,-17.4166666666667,19.8491819252818,-9.25289991126774,4.38595975517994,17.4139621381631,-3.26594565386337
4,0,-53.5833333333333,-25.5833333333333,14.968002862381,-7.42728171522797,9.17432136814468,18.2572125177368,-4.70176420562666
2,0,-39.4166666666667,-13.25,18.9890051378675,-7.58123453127751,4.35370232420419,16.1108458782129,-2.63659857936806
1,0,-50.9166666666667,-24.5833333333333,13.8514627772945,-6.99801570250041,8.24102204773454,16.3745950781204,-3.67176381185419
1,0,-55.9166666666667,-19.9166666666667,19.3662680464006,-10.8646196078228,8.26109506201418,18.3962227101388,-3.10519759933553
3,0,-38.0833333333333,-11.0833333333333,18.7130953161547,-10.4760362628501,4.65789055615441,16.6150251439445,-3.678458546748
1,0,-50.75,-17.9166666666667,19.4723843802192,-10.953716035915,8.77616181642347,15.6870685044434,-2.75690249706606
2,0,-40.4166666666667,-15.25,18.3412494268461,-10.454486004232,5.16950925917341,16.514910470446,-2.8325390042478
5,0,-43.0833333333333,-21.25,17.2964514774111,-10.8439031160387,9.09958726504455,16.3408017823312,-3.03990424558095
2,0,-39.4166666666667,-14.75,19.6545648429363,-7.95709023943868,4.4192212050787,16.6051467923657,-2.66248494485906
2,0,-37.9166666666667,-9.75,18.8870520497223,-11.3470117051957,3.86477915615692,17.1831443552453,-3.64555651392188
1,0,-46.25,-13.5833333333333,19.7293045693214,-11.9248285394482,7.39462739919539,15.143786727322,-3.1757832633282
4,0,-44.9166666666667,-23.25,14.652112685009,-7.04540690275586,9.64503103989928,14.3279637211708,-2.09162559986787
2,0,-52.9166666666667,-19.0833333333333,18.9176518174744,-10.7358137986712,8.32931695765818,16.2677371129526,-3.08669368414208
5,0,-51.9166666666667,-30.9166666666667,14.0107878886244,-6.71499721789763,6.07385861068349,16.1003174814554,-6.12249030326954
5,0,-46.0833333333333,-22.9166666666667,12.596539373841,-6.67727089783728,9.74592423443509,12.2997065991209,-1.49316572825323
4,0,-49.4166666666667,-19.75,18.2949476616741,-11.4092838402553,9.13491713774689,16.9412105098962,-2.50635331164404
2,0,-45.75,-20.9166666666667,15.3633912454831,-9.48274220742891,9.80199035106084,14.5497471743365,-2.17117868961704
2,0,-40.9166666666667,-12.0833333333333,16.6841105797203,-9.99633913644649,5.11729341343121,15.6875234801129,-2.47905496282026
1,0,-52.0833333333333,-27.25,14.452288901021,-5.84174224825525,8.05981996127012,16.5539715784567,-4.91559697158594
2,0,-52.75,-26.25,13.4769882264158,-6.17594804119318,9.3780074315015,17.1195889079963,-4.27912689280765
1,0,-37.75,-9.75,19.0554300028339,-11.3965572547458,3.72215467446161,17.2594788844653,-3.75983642407385
3,0,-39.9166666666667,-9.58333333333333,18.034752830152,-12.6699218525011,5.6616878809182,17.1462323143438,-2.74078994082373
1,0,-49.25,-16.5833333333333,18.5989233066873,-11.3259160075045,7.45286476524478,15.2167908480478,-3.54575012992398
5,0,-39.9166666666667,-14.4166666666667,18.7253785133641,-8.59618986777481,4.78456713783843,15.9573639527704,-2.50262370788642
4,0,-51.75,-21.4166666666667,17.0725283691338,-10.6705192400358,7.7772909652545,17.4706583511888,-3.18458481148399
4,0,-53.25,-25.25,14.1508898331982,-6.66291242594104,8.94061467260974,16.9907949094118,-4.09281018855959
5,0,-46.5833333333333,-20.75,16.0648151479286,-9.78840410791952,9.23217267121334,14.7738687510997,-2.0954377866216
3,0,-43.75,-11.25,19.1131491169062,-13.8148670099527,7.64658876439279,17.677382428917,-3.33140769686689
2,0,-51.75,-25.9166666666667,12.6853534688325,-5.72789189688133,8.25771285813477,15.4076444771305,-4.19912150943637
3,0,-54.25,-22.5833333333333,18.0758731350405,-9.73669804262004,8.36311331814149,17.3040176851887,-3.47522090141901
4,0,-45.0833333333333,-14.25,18.430947849291,-12.3845924163227,7.9716590264642,15.5781355522127,-2.98496649314427
1,0,-55.9166666666667,-21.0833333333333,18.334182690992,-10.3938241242965,7.92392735101078,18.3195807529548,-3.48609540608025
2,0,-39.9166666666667,-8.75,18.9345654340476,-13.2944463992489,5.55548195828896,17.198735266436,-2.86908054208804
3,0,-46.25,-12.5833333333333,20.9636517356051,-11.8984456435753,8.28858240563698,15.0169398863061,-3.37143962123539
