"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",2.41152654,-0.45371808,-3.10235952,0.18992295,-0.07741416,-0.40823897,"Abarema_langsdorffii","brt",1,4,21,100,0.536556882769498,2.24698102215811e-10,0.879523809523809,NA,1.75904761904762,1.47895097442865,0,0.654761904761905,0.635042500685495,"spec_sens",0.173553719008264,0.431818181818182,0.974025974025974,0.904761904761905,0.75,0.25,0.0952380952380952,0.776859504132231,0.457038391224863,0.584615384615385,0.41304347826087
