"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.6162278,0.02626023,-1.67955541,0.08582276,-0.87471413,-1.1822879,"Abarema_langsdorffii","brt",1,1,21,100,0.473570986641817,4.11170318589358e-08,0.826190476190476,NA,1.65238095238095,1.39921904577977,0,0.554285714285714,0.482242190842961,"spec_sens",0.173553719008264,0.483870967741935,0.933333333333333,0.714285714285714,0.84,0.16,0.285714285714286,0.818181818181818,0.466533066132265,0.576923076923077,0.405405405405405
