"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.68620886,-0.3811049,-0.84687062,0.13186026,0.58847501,0.58847501,"Abarema_langsdorffii","brt",1,2,21,100,0.627434324922569,1.35315122403975e-14,0.936904761904762,NA,1.87380952380952,1.68024736429656,0,0.792380952380952,0.649420529801325,"spec_sens",0.173553719008264,0.555555555555556,0.988235294117647,0.952380952380952,0.84,0.16,0.0476190476190476,0.859504132231405,0.618012999071495,0.701754385964912,0.540540540540541
