"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.75790198,0.32186688,-2.46264009,0.18180866,-0.16173481,-1.91878232,"Abarema_langsdorffii","brt",1,4,21,100,0.36776669593178,3.3270960959309e-05,0.785952380952381,NA,1.57190476190476,1.37840117965192,0,0.574285714285714,0.499673558215451,"spec_sens",0.173553719008264,0.517241379310345,0.934782608695652,0.714285714285714,0.86,0.14,0.285714285714286,0.834710743801653,0.499172185430464,0.6,0.428571428571429
